merchant_id,doc_id
M17832,D051623
M21906,D051624
M26872,D051625
M06136,D051626
M45032,D051627
M26769,D051628
M22988,D051629
M23072,D051630
M31617,D051631
M38049,D051632
M41759,D051633
M27354,D051634
M42626,D051635
M43524,D051636
M46766,D051637
M07787,D051638
M30345,D051639
M31780,D051640
M24316,D051641
M29031,D051642
M23293,D051643
M49054,D051644
M01017,D051645
M32443,D051646
M43126,D051647
M38758,D051648
M02485,D051649
M14357,D051650
M49269,D051651
M38140,D051652
M15072,D051653
M28573,D051654
M13587,D051655
M32938,D051656
M46853,D051657
M46621,D051658
M26939,D051659
M34000,D051660
M10113,D051661
M32206,D051662
M06018,D051663
M39847,D051664
M38613,D051665
M43867,D051666
M29625,D051667
M02138,D051668
M07873,D051669
M35784,D051670
M41574,D051671
M34754,D051672
M38066,D051673
M21765,D051674
M31955,D051675
M45739,D051676
M45287,D051677
M43160,D051678
M14407,D051679
M46590,D051680
M05855,D051681
M38229,D051682
M32542,D051683
M27464,D051684
M33343,D051685
M41622,D051686
M33286,D051687
M13685,D051688
M06886,D051689
M46775,D051690
M35287,D051691
M11299,D051692
M12199,D051693
M32427,D051694
M28821,D051695
M10128,D051696
M00649,D051697
M01559,D051698
M49082,D051699
M06845,D051700
M06944,D051701
M40818,D051702
M19458,D051703
M03508,D051704
M43694,D051705
M29368,D051706
M24392,D051707
M08709,D051708
M23996,D051709
M01849,D051710
M01171,D051711
M12871,D051712
M38351,D051713
M33400,D051714
M30542,D051715
M29983,D051716
M43290,D051717
M26186,D051718
M47798,D051719
M34568,D051720
M32544,D051721
M35223,D051722
M01387,D051723
M01899,D051724
M42971,D051725
M20024,D051726
M29171,D051727
M06444,D051728
M42343,D051729
M06836,D051730
M17884,D051731
M37421,D051732
M19352,D051733
M16007,D051734
M36993,D051735
M31488,D051736
M08693,D051737
M14842,D051738
M38962,D051739
M44304,D051740
M42592,D051741
M12943,D051742
M49119,D051743
M20808,D051744
M08994,D051745
M03610,D051746
M24090,D051747
M27857,D051748
M00210,D051749
M37813,D051750
M11283,D051751
M18512,D051752
M25921,D051753
M10253,D051754
M30064,D051755
M25197,D051756
M48609,D051757
M45614,D051758
M00818,D051759
M33108,D051760
M06080,D051761
M00061,D051762
M40695,D051763
M26182,D051764
M08242,D051765
M13039,D051766
M38880,D051767
M24210,D051768
M07679,D051769
M20995,D051770
M03113,D051771
M38418,D051772
M17217,D051773
M41201,D051774
M02155,D051775
M04280,D051776
M11385,D051777
M29825,D051778
M15704,D051779
M42019,D051780
M45438,D051781
M49081,D051782
M48185,D051783
M03561,D051784
M17866,D051785
M15076,D051786
M00120,D051787
M34820,D051788
M15716,D051789
M11661,D051790
M41613,D051791
M17355,D051792
M42064,D051793
M15049,D051794
M44594,D051795
M29602,D051796
M06064,D051797
M38484,D051798
M26129,D051799
M29581,D051800
M47255,D051801
M23650,D051802
M21987,D051803
M16042,D051804
M15813,D051805
M03680,D051806
M14175,D051807
M03700,D051808
M45655,D051809
M39314,D051810
M23852,D051811
M35907,D051812
M16764,D051813
M40234,D051814
M07879,D051815
M31902,D051816
M44291,D051817
M37617,D051818
M06671,D051819
M39378,D051820
M48269,D051821
M49964,D051822
M35660,D051823
M10775,D051824
M34851,D051825
M33479,D051826
M27893,D051827
M41144,D051828
M22528,D051829
M34391,D051830
M05822,D051831
M20981,D051832
M35086,D051833
M19990,D051834
M11182,D051835
M45356,D051836
M47692,D051837
M22041,D051838
M33211,D051839
M20455,D051840
M40087,D051841
M05084,D051842
M44841,D051843
M33304,D051844
M18051,D051845
M47676,D051846
M21391,D051847
M05025,D051848
M01301,D051849
M49863,D051850
M05501,D051851
M42376,D051852
M14212,D051853
M40694,D051854
M34401,D051855
M23139,D051856
M28394,D051857
M38266,D051858
M22213,D051859
M19493,D051860
M30750,D051861
M44001,D051862
M02237,D051863
M18080,D051864
M27699,D051865
M44463,D051866
M01645,D051867
M15223,D051868
M31576,D051869
M30766,D051870
M11647,D051871
M45214,D051872
M14487,D051873
M07491,D051874
M07245,D051875
M16199,D051876
M29460,D051877
M43928,D051878
M46120,D051879
M34901,D051880
M28974,D051881
M06699,D051882
M10185,D051883
M34552,D051884
M29054,D051885
M02825,D051886
M45283,D051887
M09008,D051888
M12904,D051889
M26557,D051890
M00077,D051891
M15691,D051892
M29137,D051893
M08230,D051894
M46421,D051895
M49248,D051896
M39194,D051897
M42560,D051898
M08379,D051899
M33710,D051900
M04960,D051901
M44136,D051902
M34310,D051903
M49134,D051904
M28512,D051905
M49437,D051906
M12245,D051907
M49045,D051908
M34248,D051909
M26305,D051910
M33820,D051911
M03482,D051912
M32282,D051913
M31565,D051914
M34171,D051915
M26501,D051916
M11850,D051917
M28200,D051918
M05997,D051919
M23719,D051920
M11466,D051921
M24087,D051922
M37250,D051923
M38619,D051924
M08353,D051925
M13379,D051926
M06291,D051927
M15910,D051928
M10189,D051929
M30271,D051930
M33900,D051931
M48273,D051932
M23114,D051933
M26561,D051934
M30839,D051935
M14411,D051936
M00596,D051937
M30880,D051938
M46152,D051939
M18783,D051940
M28464,D051941
M06659,D051942
M38179,D051943
M12136,D051944
M10096,D051945
M11741,D051946
M16824,D051947
M09353,D051948
M16083,D051949
M37183,D051950
M43306,D051951
M25398,D051952
M28031,D051953
M10671,D051954
M22301,D051955
M06701,D051956
M23310,D051957
M13851,D051958
M25384,D051959
M18618,D051960
M45630,D051961
M22140,D051962
M49407,D051963
M41492,D051964
M39401,D051965
M13559,D051966
M40508,D051967
M45065,D051968
M21374,D051969
M04154,D051970
M01083,D051971
M16933,D051972
M22412,D051973
M21220,D051974
M12519,D051975
M09242,D051976
M43754,D051977
M03511,D051978
M32815,D051979
M23494,D051980
M36363,D051981
M11211,D051982
M06297,D051983
M34614,D051984
M24053,D051985
M12858,D051986
M32821,D051987
M36772,D051988
M22729,D051989
M35128,D051990
M27679,D051991
M44102,D051992
M35794,D051993
M48021,D051994
M16251,D051995
M32914,D051996
M19909,D051997
M48197,D051998
M37472,D051999
M39506,D052000
M03655,D052001
M00824,D052002
M06636,D052003
M26870,D052004
M35229,D052005
M37450,D052006
M22610,D052007
M06000,D052008
M00648,D052009
M35090,D052010
M34756,D052011
M39361,D052012
M29029,D052013
M18394,D052014
M07496,D052015
M00984,D052016
M23702,D052017
M02249,D052018
M45501,D052019
M38486,D052020
M44656,D052021
M38387,D052022
M31621,D052023
M36905,D052024
M03399,D052025
M14251,D052026
M08356,D052027
M43130,D052028
M00016,D052029
M01434,D052030
M49361,D052031
M13752,D052032
M43936,D052033
M17635,D052034
M06609,D052035
M00188,D052036
M38088,D052037
M13754,D052038
M34554,D052039
M22886,D052040
M28615,D052041
M31915,D052042
M10481,D052043
M49075,D052044
M14100,D052045
M34667,D052046
M29183,D052047
M05682,D052048
M48212,D052049
M37989,D052050
M21257,D052051
M24544,D052052
M28955,D052053
M09736,D052054
M42214,D052055
M30535,D052056
M35774,D052057
M49548,D052058
M48534,D052059
M21239,D052060
M45553,D052061
M18899,D052062
M00606,D052063
M49413,D052064
M45442,D052065
M40934,D052066
M27452,D052067
M39489,D052068
M21416,D052069
M40860,D052070
M38931,D052071
M31164,D052072
M10464,D052073
M07716,D052074
M45312,D052075
M07824,D052076
M34613,D052077
M09447,D052078
M24048,D052079
M20537,D052080
M45133,D052081
M19883,D052082
M43790,D052083
M22155,D052084
M18135,D052085
M37669,D052086
M27586,D052087
M41946,D052088
M12540,D052089
M18288,D052090
M04402,D052091
M07223,D052092
M30602,D052093
M25604,D052094
M48977,D052095
M42757,D052096
M47089,D052097
M43851,D052098
M22663,D052099
M34733,D052100
M37485,D052101
M26212,D052102
M00635,D052103
M03997,D052104
M16759,D052105
M40125,D052106
M25475,D052107
M21873,D052108
M22120,D052109
M01380,D052110
M08667,D052111
M31159,D052112
M17735,D052113
M02078,D052114
M14509,D052115
M16694,D052116
M27743,D052117
M34092,D052118
M03710,D052119
M41700,D052120
M47382,D052121
M08641,D052122
M21290,D052123
M12463,D052124
M06939,D052125
M35361,D052126
M05183,D052127
M47759,D052128
M08558,D052129
M24624,D052130
M46263,D052131
M21406,D052132
M28440,D052133
M01902,D052134
M18968,D052135
M38511,D052136
M03201,D052137
M05440,D052138
M17406,D052139
M22751,D052140
M43152,D052141
M31771,D052142
M46988,D052143
M44648,D052144
M18853,D052145
M36814,D052146
M24250,D052147
M44158,D052148
M41959,D052149
M11112,D052150
M31820,D052151
M00820,D052152
M38983,D052153
M37797,D052154
M03646,D052155
M34049,D052156
M36900,D052157
M02164,D052158
M39567,D052159
M30966,D052160
M26620,D052161
M27764,D052162
M23227,D052163
M11121,D052164
M17459,D052165
M42896,D052166
M39573,D052167
M46040,D052168
M21323,D052169
M43851,D052170
M13843,D052171
M10423,D052172
M26717,D052173
M45211,D052174
M39401,D052175
M09118,D052176
M49378,D052177
M20492,D052178
M26330,D052179
M19350,D052180
M34273,D052181
M14781,D052182
M32422,D052183
M46433,D052184
M37215,D052185
M28287,D052186
M42196,D052187
M31047,D052188
M01801,D052189
M10958,D052190
M37542,D052191
M09199,D052192
M22262,D052193
M30650,D052194
M38114,D052195
M00256,D052196
M46909,D052197
M44988,D052198
M32138,D052199
M45346,D052200
M02728,D052201
M30202,D052202
M42929,D052203
M48758,D052204
M07321,D052205
M02932,D052206
M42439,D052207
M40278,D052208
M45642,D052209
M47314,D052210
M33550,D052211
M17361,D052212
M14170,D052213
M46981,D052214
M41106,D052215
M23259,D052216
M10371,D052217
M49508,D052218
M23476,D052219
M10710,D052220
M41939,D052221
M26972,D052222
M41951,D052223
M45347,D052224
M37912,D052225
M48436,D052226
M49832,D052227
M42277,D052228
M46849,D052229
M11995,D052230
M39190,D052231
M05578,D052232
M42679,D052233
M29288,D052234
M33129,D052235
M34479,D052236
M02833,D052237
M47788,D052238
M12072,D052239
M15811,D052240
M10727,D052241
M41893,D052242
M35907,D052243
M17976,D052244
M32995,D052245
M45010,D052246
M19131,D052247
M04537,D052248
M48844,D052249
M34296,D052250
M18691,D052251
M00925,D052252
M07858,D052253
M40861,D052254
M00519,D052255
M29758,D052256
M25847,D052257
M07909,D052258
M11188,D052259
M12473,D052260
M31409,D052261
M39945,D052262
M15164,D052263
M48306,D052264
M00592,D052265
M47764,D052266
M47027,D052267
M01467,D052268
M08964,D052269
M27186,D052270
M33520,D052271
M37788,D052272
M24244,D052273
M38148,D052274
M45454,D052275
M37375,D052276
M27475,D052277
M10562,D052278
M05873,D052279
M31409,D052280
M49211,D052281
M25531,D052282
M16357,D052283
M02335,D052284
M23968,D052285
M22432,D052286
M00943,D052287
M31459,D052288
M29718,D052289
M33942,D052290
M18184,D052291
M12322,D052292
M48184,D052293
M15964,D052294
M06859,D052295
M35499,D052296
M12041,D052297
M49939,D052298
M20198,D052299
M40318,D052300
M28921,D052301
M46515,D052302
M21829,D052303
M26419,D052304
M08206,D052305
M17811,D052306
M24491,D052307
M21375,D052308
M21195,D052309
M40646,D052310
M09564,D052311
M40153,D052312
M39845,D052313
M22061,D052314
M28648,D052315
M05280,D052316
M01424,D052317
M14619,D052318
M12440,D052319
M38572,D052320
M38894,D052321
M26549,D052322
M30216,D052323
M16208,D052324
M47099,D052325
M14892,D052326
M06188,D052327
M48234,D052328
M45475,D052329
M04938,D052330
M31452,D052331
M25386,D052332
M20219,D052333
M39539,D052334
M44864,D052335
M31752,D052336
M02930,D052337
M43751,D052338
M06658,D052339
M48598,D052340
M48195,D052341
M21035,D052342
M37557,D052343
M21786,D052344
M19206,D052345
M18662,D052346
M19930,D052347
M47380,D052348
M37687,D052349
M15303,D052350
M38880,D052351
M25581,D052352
M22692,D052353
M31684,D052354
M11212,D052355
M43980,D052356
M45083,D052357
M49181,D052358
M30180,D052359
M04746,D052360
M23818,D052361
M14884,D052362
M35062,D052363
M21743,D052364
M12045,D052365
M33891,D052366
M02447,D052367
M31972,D052368
M23421,D052369
M26037,D052370
M28198,D052371
M15171,D052372
M16997,D052373
M20178,D052374
M31180,D052375
M17899,D052376
M18991,D052377
M31411,D052378
M13064,D052379
M07599,D052380
M25975,D052381
M48169,D052382
M32443,D052383
M14346,D052384
M19947,D052385
M26252,D052386
M07259,D052387
M07156,D052388
M26004,D052389
M18150,D052390
M22085,D052391
M31182,D052392
M46529,D052393
M34801,D052394
M13206,D052395
M04674,D052396
M32652,D052397
M11418,D052398
M09057,D052399
M06069,D052400
M35223,D052401
M25233,D052402
M15907,D052403
M49383,D052404
M04555,D052405
M36235,D052406
M01956,D052407
M11358,D052408
M31574,D052409
M07252,D052410
M42163,D052411
M28004,D052412
M43050,D052413
M19903,D052414
M01598,D052415
M36095,D052416
M09456,D052417
M23531,D052418
M13638,D052419
M17537,D052420
M20805,D052421
M41469,D052422
M15904,D052423
M14344,D052424
M18091,D052425
M17390,D052426
M20242,D052427
M10206,D052428
M04195,D052429
M05583,D052430
M08375,D052431
M38614,D052432
M19003,D052433
M09272,D052434
M06702,D052435
M04788,D052436
M43705,D052437
M41329,D052438
M02557,D052439
M34882,D052440
M28164,D052441
M44302,D052442
M00617,D052443
M13101,D052444
M38704,D052445
M35503,D052446
M20703,D052447
M21802,D052448
M44276,D052449
M33875,D052450
M17347,D052451
M19581,D052452
M29954,D052453
M31257,D052454
M37588,D052455
M33303,D052456
M28445,D052457
M45191,D052458
M06460,D052459
M00617,D052460
M21667,D052461
M24818,D052462
M37183,D052463
M44444,D052464
M22054,D052465
M19633,D052466
M47843,D052467
M25443,D052468
M29335,D052469
M29140,D052470
M34588,D052471
M33928,D052472
M49513,D052473
M01133,D052474
M28233,D052475
M46045,D052476
M20124,D052477
M40422,D052478
M35502,D052479
M11052,D052480
M30376,D052481
M42012,D052482
M25568,D052483
M09925,D052484
M43537,D052485
M45518,D052486
M24772,D052487
M04701,D052488
M19072,D052489
M37066,D052490
M45079,D052491
M44399,D052492
M40991,D052493
M41437,D052494
M13127,D052495
M09633,D052496
M33608,D052497
M25946,D052498
M40634,D052499
M41164,D052500
M08918,D052501
M35348,D052502
M21472,D052503
M29754,D052504
M14860,D052505
M29505,D052506
M37865,D052507
M19446,D052508
M09282,D052509
M10829,D052510
M16156,D052511
M25722,D052512
M14234,D052513
M41997,D052514
M07194,D052515
M13332,D052516
M44494,D052517
M14975,D052518
M14710,D052519
M34298,D052520
M19817,D052521
M38183,D052522
M15699,D052523
M21853,D052524
M48975,D052525
M13708,D052526
M26452,D052527
M03115,D052528
M04090,D052529
M21603,D052530
M20554,D052531
M12397,D052532
M40189,D052533
M04818,D052534
M01546,D052535
M21662,D052536
M38865,D052537
M42961,D052538
M14908,D052539
M15690,D052540
M28037,D052541
M30332,D052542
M33185,D052543
M39922,D052544
M00560,D052545
M10873,D052546
M39489,D052547
M45304,D052548
M28664,D052549
M29388,D052550
M39357,D052551
M15538,D052552
M27214,D052553
M28951,D052554
M43359,D052555
M33201,D052556
M35765,D052557
M28680,D052558
M06220,D052559
M46346,D052560
M44541,D052561
M43671,D052562
M27179,D052563
M40778,D052564
M43430,D052565
M31871,D052566
M06578,D052567
M32028,D052568
M17682,D052569
M08134,D052570
M38834,D052571
M31450,D052572
M18459,D052573
M22314,D052574
M44874,D052575
M05760,D052576
M16644,D052577
M43638,D052578
M30491,D052579
M21946,D052580
M24737,D052581
M06879,D052582
M44549,D052583
M26229,D052584
M27153,D052585
M17168,D052586
M01687,D052587
M27148,D052588
M32757,D052589
M42198,D052590
M09925,D052591
M21208,D052592
M01039,D052593
M38149,D052594
M06927,D052595
M37540,D052596
M20423,D052597
M05686,D052598
M13911,D052599
M11388,D052600
M06716,D052601
M02273,D052602
M02851,D052603
M06827,D052604
M44418,D052605
M06904,D052606
M10552,D052607
M41459,D052608
M36732,D052609
M15905,D052610
M39236,D052611
M12086,D052612
M49254,D052613
M18562,D052614
M10597,D052615
M08994,D052616
M28856,D052617
M19095,D052618
M28121,D052619
M31868,D052620
M44754,D052621
M36497,D052622
M18780,D052623
M17155,D052624
M29080,D052625
M13736,D052626
M29241,D052627
M37992,D052628
M11351,D052629
M07544,D052630
M08136,D052631
M06290,D052632
M40873,D052633
M22597,D052634
M42458,D052635
M37625,D052636
M00716,D052637
M35739,D052638
M41240,D052639
M45850,D052640
M12576,D052641
M25475,D052642
M24889,D052643
M35497,D052644
M42308,D052645
M33118,D052646
M25147,D052647
M35176,D052648
M19062,D052649
M06422,D052650
M30755,D052651
M44146,D052652
M17098,D052653
M47300,D052654
M48675,D052655
M17163,D052656
M35877,D052657
M25955,D052658
M34201,D052659
M43800,D052660
M05487,D052661
M11878,D052662
M42639,D052663
M08691,D052664
M10971,D052665
M18344,D052666
M28317,D052667
M29588,D052668
M38016,D052669
M17408,D052670
M41294,D052671
M21953,D052672
M37917,D052673
M04296,D052674
M12224,D052675
M04562,D052676
M09212,D052677
M19855,D052678
M42193,D052679
M21012,D052680
M36400,D052681
M28398,D052682
M31722,D052683
M41843,D052684
M12893,D052685
M43804,D052686
M19050,D052687
M24904,D052688
M01648,D052689
M32349,D052690
M21550,D052691
M17376,D052692
M36119,D052693
M12509,D052694
M40835,D052695
M09690,D052696
M26459,D052697
M38830,D052698
M16465,D052699
M19854,D052700
M21836,D052701
M41922,D052702
M31015,D052703
M21850,D052704
M03600,D052705
M37193,D052706
M43785,D052707
M20799,D052708
M36227,D052709
M04553,D052710
M06884,D052711
M08252,D052712
M19087,D052713
M48803,D052714
M32238,D052715
M34817,D052716
M06791,D052717
M45507,D052718
M08957,D052719
M31995,D052720
M29490,D052721
M09610,D052722
M25881,D052723
M16905,D052724
M46795,D052725
M39133,D052726
M45432,D052727
M39039,D052728
M31406,D052729
M05241,D052730
M23469,D052731
M39065,D052732
M36065,D052733
M44661,D052734
M02255,D052735
M23243,D052736
M20032,D052737
M13237,D052738
M11297,D052739
M49754,D052740
M14880,D052741
M04042,D052742
M10378,D052743
M04714,D052744
M48910,D052745
M29202,D052746
M22841,D052747
M29640,D052748
M05132,D052749
M30748,D052750
M37989,D052751
M24688,D052752
M28938,D052753
M40472,D052754
M32911,D052755
M38443,D052756
M38970,D052757
M42408,D052758
M18935,D052759
M02394,D052760
M15628,D052761
M09729,D052762
M02189,D052763
M24914,D052764
M18780,D052765
M45554,D052766
M21251,D052767
M07072,D052768
M16698,D052769
M27622,D052770
M20198,D052771
M18242,D052772
M37390,D052773
M23839,D052774
M23526,D052775
M21081,D052776
M20866,D052777
M47375,D052778
M32760,D052779
M40785,D052780
M02275,D052781
M18311,D052782
M19837,D052783
M11836,D052784
M27375,D052785
M27212,D052786
M48020,D052787
M01693,D052788
M31925,D052789
M04390,D052790
M09104,D052791
M49045,D052792
M14169,D052793
M02677,D052794
M18698,D052795
M03769,D052796
M09854,D052797
M46920,D052798
M01849,D052799
M35011,D052800
M17271,D052801
M45663,D052802
M09250,D052803
M10459,D052804
M07465,D052805
M39758,D052806
M32763,D052807
M21112,D052808
M02507,D052809
M49055,D052810
M06587,D052811
M22978,D052812
M04461,D052813
M04680,D052814
M16555,D052815
M32239,D052816
M10690,D052817
M16179,D052818
M45676,D052819
M25233,D052820
M05041,D052821
M45368,D052822
M02973,D052823
M48667,D052824
M20874,D052825
M15705,D052826
M40952,D052827
M47698,D052828
M10172,D052829
M06834,D052830
M15675,D052831
M38298,D052832
M14121,D052833
M23273,D052834
M44295,D052835
M26344,D052836
M43302,D052837
M31741,D052838
M28662,D052839
M17175,D052840
M32817,D052841
M33727,D052842
M07945,D052843
M41975,D052844
M49815,D052845
M24535,D052846
M37602,D052847
M07215,D052848
M49234,D052849
M28774,D052850
M32190,D052851
M36814,D052852
M19569,D052853
M46679,D052854
M34963,D052855
M03491,D052856
M09318,D052857
M03005,D052858
M29630,D052859
M34057,D052860
M18199,D052861
M16826,D052862
M20888,D052863
M02543,D052864
M20136,D052865
M21319,D052866
M03088,D052867
M20395,D052868
M24161,D052869
M20960,D052870
M36283,D052871
M12263,D052872
M19878,D052873
M31390,D052874
M07778,D052875
M46834,D052876
M45109,D052877
M06389,D052878
M41652,D052879
M18863,D052880
M22805,D052881
M31197,D052882
M46300,D052883
M41335,D052884
M15613,D052885
M26720,D052886
M42481,D052887
M47256,D052888
M11094,D052889
M44216,D052890
M08474,D052891
M16755,D052892
M28826,D052893
M49996,D052894
M31987,D052895
M35078,D052896
M48294,D052897
M39310,D052898
M48217,D052899
M49754,D052900
M33220,D052901
M21852,D052902
M46615,D052903
M27686,D052904
M14827,D052905
M15821,D052906
M48629,D052907
M16836,D052908
M19329,D052909
M23774,D052910
M12691,D052911
M45561,D052912
M31735,D052913
M20424,D052914
M29567,D052915
M21967,D052916
M12787,D052917
M04370,D052918
M48371,D052919
M37947,D052920
M38133,D052921
M30018,D052922
M32549,D052923
M46933,D052924
M05943,D052925
M08569,D052926
M47048,D052927
M41198,D052928
M31498,D052929
M38049,D052930
M05093,D052931
M06221,D052932
M11776,D052933
M01961,D052934
M31283,D052935
M26902,D052936
M21489,D052937
M22799,D052938
M45493,D052939
M21775,D052940
M49215,D052941
M26193,D052942
M35551,D052943
M41454,D052944
M16639,D052945
M33467,D052946
M23810,D052947
M40117,D052948
M36785,D052949
M46455,D052950
M38006,D052951
M03406,D052952
M20930,D052953
M19212,D052954
M09807,D052955
M41780,D052956
M39367,D052957
M13358,D052958
M02612,D052959
M01231,D052960
M48276,D052961
M29995,D052962
M25403,D052963
M26350,D052964
M04503,D052965
M17618,D052966
M03985,D052967
M12806,D052968
M40024,D052969
M19248,D052970
M00082,D052971
M33607,D052972
M01595,D052973
M30959,D052974
M36163,D052975
M36414,D052976
M01319,D052977
M30699,D052978
M32915,D052979
M17480,D052980
M47139,D052981
M21133,D052982
M04534,D052983
M46661,D052984
M14008,D052985
M14395,D052986
M07979,D052987
M39251,D052988
M39531,D052989
M07917,D052990
M34522,D052991
M35801,D052992
M37462,D052993
M26462,D052994
M43142,D052995
M05029,D052996
M27299,D052997
M01873,D052998
M12631,D052999
M24238,D053000
M18550,D053001
M02106,D053002
M31070,D053003
M00888,D053004
M38488,D053005
M34122,D053006
M21338,D053007
M06260,D053008
M10409,D053009
M32870,D053010
M05755,D053011
M12483,D053012
M12723,D053013
M04931,D053014
M15797,D053015
M27025,D053016
M49657,D053017
M29248,D053018
M06049,D053019
M06373,D053020
M17123,D053021
M06428,D053022
M28636,D053023
M18172,D053024
M03853,D053025
M30216,D053026
M29743,D053027
M01767,D053028
M23798,D053029
M46613,D053030
M01472,D053031
M07581,D053032
M27750,D053033
M47161,D053034
M02189,D053035
M17251,D053036
M49698,D053037
M36113,D053038
M28186,D053039
M49664,D053040
M22613,D053041
M05592,D053042
M14526,D053043
M09176,D053044
M44694,D053045
M36610,D053046
M08937,D053047
M09816,D053048
M31611,D053049
M42614,D053050
M40557,D053051
M04768,D053052
M44133,D053053
M23974,D053054
M24627,D053055
M18152,D053056
M01736,D053057
M09749,D053058
M49498,D053059
M03035,D053060
M13058,D053061
M42234,D053062
M25934,D053063
M49077,D053064
M02444,D053065
M41668,D053066
M12583,D053067
M18705,D053068
M25490,D053069
M44866,D053070
M05388,D053071
M06313,D053072
M29849,D053073
M42733,D053074
M43149,D053075
M15574,D053076
M06052,D053077
M48584,D053078
M28037,D053079
M25261,D053080
M09002,D053081
M06222,D053082
M01786,D053083
M33272,D053084
M02785,D053085
M19565,D053086
M48051,D053087
M18321,D053088
M16361,D053089
M01384,D053090
M32218,D053091
M09060,D053092
M17763,D053093
M29249,D053094
M27376,D053095
M26435,D053096
M44904,D053097
M26950,D053098
M10009,D053099
M14332,D053100
M03624,D053101
M11182,D053102
M12590,D053103
M41692,D053104
M40408,D053105
M21282,D053106
M35390,D053107
M11375,D053108
M25294,D053109
M45449,D053110
M41618,D053111
M19810,D053112
M05246,D053113
M18530,D053114
M46790,D053115
M07723,D053116
M24428,D053117
M24560,D053118
M05631,D053119
M41150,D053120
M12589,D053121
M34885,D053122
M39184,D053123
M05085,D053124
M00737,D053125
M13157,D053126
M17417,D053127
M28642,D053128
M36022,D053129
M02293,D053130
M28521,D053131
M00466,D053132
M14535,D053133
M31155,D053134
M22657,D053135
M19185,D053136
M47587,D053137
M07720,D053138
M18438,D053139
M28284,D053140
M07660,D053141
M24175,D053142
M11242,D053143
M00269,D053144
M00260,D053145
M22830,D053146
M42248,D053147
M03124,D053148
M30858,D053149
M04983,D053150
M25247,D053151
M40081,D053152
M33975,D053153
M18003,D053154
M17172,D053155
M34018,D053156
M18989,D053157
M06977,D053158
M25789,D053159
M38928,D053160
M00997,D053161
M22808,D053162
M08765,D053163
M41845,D053164
M17235,D053165
M39256,D053166
M01091,D053167
M46688,D053168
M06609,D053169
M22124,D053170
M34169,D053171
M24856,D053172
M10539,D053173
M20490,D053174
M00560,D053175
M04990,D053176
M35628,D053177
M32004,D053178
M26527,D053179
M14556,D053180
M03230,D053181
M13291,D053182
M36598,D053183
M24585,D053184
M21520,D053185
M48326,D053186
M06915,D053187
M43921,D053188
M24161,D053189
M40566,D053190
M46798,D053191
M09316,D053192
M03318,D053193
M13786,D053194
M42651,D053195
M49624,D053196
M23072,D053197
M13371,D053198
M49164,D053199
M39030,D053200
M25129,D053201
M03461,D053202
M38405,D053203
M11613,D053204
M44032,D053205
M30390,D053206
M39933,D053207
M33186,D053208
M32900,D053209
M35860,D053210
M24464,D053211
M44720,D053212
M03646,D053213
M35551,D053214
M09189,D053215
M43024,D053216
M21124,D053217
M46144,D053218
M20083,D053219
M06394,D053220
M22644,D053221
M48380,D053222
M38039,D053223
M38304,D053224
M17950,D053225
M14667,D053226
M15923,D053227
M23030,D053228
M19649,D053229
M28501,D053230
M36409,D053231
M45072,D053232
M28690,D053233
M08138,D053234
M33149,D053235
M01049,D053236
M24693,D053237
M14242,D053238
M25372,D053239
M41785,D053240
M23980,D053241
M11260,D053242
M45769,D053243
M44180,D053244
M45252,D053245
M10333,D053246
M28248,D053247
M32913,D053248
M13774,D053249
M13111,D053250
M26523,D053251
M39742,D053252
M31967,D053253
M02559,D053254
M32067,D053255
M08229,D053256
M03419,D053257
M49127,D053258
M44036,D053259
M37340,D053260
M29904,D053261
M42181,D053262
M36825,D053263
M36507,D053264
M23773,D053265
M18162,D053266
M26592,D053267
M45704,D053268
M05107,D053269
M23473,D053270
M28826,D053271
M25479,D053272
M24890,D053273
M08829,D053274
M15053,D053275
M37676,D053276
M42849,D053277
M09865,D053278
M17515,D053279
M05395,D053280
M24776,D053281
M15491,D053282
M02158,D053283
M20670,D053284
M10729,D053285
M40970,D053286
M39122,D053287
M00390,D053288
M24397,D053289
M35594,D053290
M28309,D053291
M26974,D053292
M16179,D053293
M29293,D053294
M01464,D053295
M07343,D053296
M02099,D053297
M35714,D053298
M46891,D053299
M01727,D053300
M35530,D053301
M47918,D053302
M18070,D053303
M27680,D053304
M43448,D053305
M10001,D053306
M42855,D053307
M22605,D053308
M22309,D053309
M30770,D053310
M16252,D053311
M21486,D053312
M27406,D053313
M29741,D053314
M43922,D053315
M06955,D053316
M19924,D053317
M48675,D053318
M16929,D053319
M11696,D053320
M27484,D053321
M03060,D053322
M24640,D053323
M41801,D053324
M16110,D053325
M43151,D053326
M13069,D053327
M39266,D053328
M13545,D053329
M48914,D053330
M42843,D053331
M38004,D053332
M37733,D053333
M39575,D053334
M07852,D053335
M41581,D053336
M38978,D053337
M10876,D053338
M03028,D053339
M24560,D053340
M44520,D053341
M26803,D053342
M36706,D053343
M37781,D053344
M13848,D053345
M49040,D053346
M10222,D053347
M27102,D053348
M48157,D053349
M08515,D053350
M15807,D053351
M39234,D053352
M35411,D053353
M13287,D053354
M01630,D053355
M48340,D053356
M40260,D053357
M28834,D053358
M48050,D053359
M26179,D053360
M33740,D053361
M17834,D053362
M24406,D053363
M39273,D053364
M11310,D053365
M05932,D053366
M33203,D053367
M46930,D053368
M38007,D053369
M18803,D053370
