merchant_id,industry_id
M41983,I001
M41984,I002
M41985,I003
M41986,I008
M41987,I001
M41988,I006
M41989,I006
M41990,I007
M41991,I008
M41992,I010
M41993,I004
M41994,I010
M41995,I006
M41996,I002
M41997,I002
M41998,I008
M41999,I002
M42000,I004
M42001,I007
M42002,I007
M42003,I008
M42004,I009
M42005,I010
M42006,I005
M42007,I010
M42008,I010
M42009,I003
M42010,I007
M42011,I008
M42012,I004
M42013,I003
M42014,I005
M42015,I006
M42016,I005
M42017,I009
M42018,I010
M42019,I005
M42020,I009
M42021,I001
M42022,I003
M42023,I008
M42024,I006
M42025,I003
M42026,I003
M42027,I008
M42028,I009
M42029,I009
M42030,I006
M42031,I010
M42032,I002
M42033,I009
M42034,I008
M42035,I001
M42036,I004
M42037,I004
M42038,I003
M42039,I001
M42040,I001
M42041,I007
M42042,I003
M42043,I009
M42044,I005
M42045,I003
M42046,I001
M42047,I003
M42048,I006
M42049,I008
M42050,I002
M42051,I009
M42052,I001
M42053,I006
M42054,I007
M42055,I007
M42056,I009
M42057,I010
M42058,I006
M42059,I002
M42060,I006
M42061,I003
M42062,I001
M42063,I006
M42064,I009
M42065,I003
M42066,I003
M42067,I010
M42068,I002
M42069,I007
M42070,I005
M42071,I004
M42072,I005
M42073,I002
M42074,I006
M42075,I001
M42076,I001
M42077,I001
M42078,I004
M42079,I007
M42080,I008
M42081,I005
M42082,I008
M42083,I007
M42084,I007
M42085,I006
M42086,I007
M42087,I006
M42088,I001
M42089,I009
M42090,I006
M42091,I001
M42092,I010
M42093,I008
M42094,I007
M42095,I004
M42096,I001
M42097,I004
M42098,I010
M42099,I005
M42100,I009
M42101,I010
M42102,I009
M42103,I002
M42104,I006
M42105,I001
M42106,I005
M42107,I008
M42108,I004
M42109,I008
M42110,I003
M42111,I010
M42112,I009
M42113,I006
M42114,I004
M42115,I005
M42116,I006
M42117,I009
M42118,I004
M42119,I010
M42120,I006
M42121,I003
M42122,I009
M42123,I007
M42124,I005
M42125,I008
M42126,I007
M42127,I001
M42128,I001
M42129,I010
M42130,I003
M42131,I007
M42132,I008
M42133,I010
M42134,I008
M42135,I003
M42136,I010
M42137,I008
M42138,I001
M42139,I003
M42140,I006
M42141,I001
M42142,I010
M42143,I003
M42144,I005
M42145,I009
M42146,I008
M42147,I010
M42148,I006
M42149,I009
M42150,I007
M42151,I004
M42152,I008
M42153,I003
M42154,I006
M42155,I008
M42156,I010
M42157,I007
M42158,I007
M42159,I005
M42160,I006
M42161,I003
M42162,I010
M42163,I002
M42164,I005
M42165,I004
M42166,I002
M42167,I005
M42168,I003
M42169,I003
M42170,I002
M42171,I003
M42172,I009
M42173,I003
M42174,I007
M42175,I005
M42176,I007
M42177,I009
M42178,I009
M42179,I006
M42180,I008
M42181,I003
M42182,I001
M42183,I001
M42184,I006
M42185,I002
M42186,I003
M42187,I005
M42188,I007
M42189,I010
M42190,I001
M42191,I002
M42192,I002
M42193,I007
M42194,I002
M42195,I008
M42196,I005
M42197,I005
M42198,I003
M42199,I006
M42200,I003
M42201,I002
M42202,I002
M42203,I009
M42204,I007
M42205,I002
M42206,I008
M42207,I004
M42208,I007
M42209,I002
M42210,I004
M42211,I005
M42212,I006
M42213,I010
M42214,I008
M42215,I008
M42216,I004
M42217,I003
M42218,I004
M42219,I004
M42220,I001
M42221,I003
M42222,I004
M42223,I003
M42224,I004
M42225,I009
M42226,I004
M42227,I002
M42228,I001
M42229,I001
M42230,I004
M42231,I003
M42232,I004
M42233,I003
M42234,I009
M42235,I007
M42236,I007
M42237,I003
M42238,I004
M42239,I009
M42240,I008
M42241,I001
M42242,I003
M42243,I008
M42244,I009
M42245,I001
M42246,I003
M42247,I002
M42248,I007
M42249,I005
M42250,I001
M42251,I007
M42252,I003
M42253,I009
M42254,I005
M42255,I007
M42256,I010
M42257,I004
M42258,I008
M42259,I005
M42260,I005
M42261,I005
M42262,I004
M42263,I008
M42264,I008
M42265,I002
M42266,I003
M42267,I005
M42268,I003
M42269,I009
M42270,I003
M42271,I001
M42272,I003
M42273,I008
M42274,I009
M42275,I001
M42276,I009
M42277,I007
M42278,I008
M42279,I008
M42280,I007
M42281,I003
M42282,I004
M42283,I007
M42284,I002
M42285,I005
M42286,I001
M42287,I003
M42288,I001
M42289,I008
M42290,I008
M42291,I005
M42292,I004
M42293,I010
M42294,I002
M42295,I010
M42296,I008
M42297,I007
M42298,I002
M42299,I007
M42300,I001
M42301,I003
M42302,I004
M42303,I009
M42304,I008
M42305,I007
M42306,I005
M42307,I003
M42308,I004
M42309,I002
M42310,I006
M42311,I009
M42312,I006
M42313,I002
M42314,I005
M42315,I002
M42316,I002
M42317,I007
M42318,I009
M42319,I007
M42320,I006
M42321,I007
M42322,I002
M42323,I001
M42324,I001
M42325,I003
M42326,I006
M42327,I003
M42328,I008
M42329,I006
M42330,I009
M42331,I008
M42332,I003
M42333,I008
M42334,I005
M42335,I004
M42336,I004
M42337,I010
M42338,I006
M42339,I008
M42340,I003
M42341,I008
M42342,I002
M42343,I005
M42344,I005
M42345,I004
M42346,I007
M42347,I009
M42348,I006
M42349,I005
M42350,I009
M42351,I004
M42352,I006
M42353,I007
M42354,I005
M42355,I006
M42356,I009
M42357,I006
M42358,I002
M42359,I003
M42360,I001
M42361,I006
M42362,I004
M42363,I003
M42364,I005
M42365,I005
M42366,I007
M42367,I010
M42368,I002
M42369,I005
M42370,I001
M42371,I006
M42372,I001
M42373,I004
M42374,I003
M42375,I005
M42376,I003
M42377,I002
M42378,I001
M42379,I004
M42380,I008
M42381,I007
M42382,I001
M42383,I010
M42384,I003
M42385,I001
M42386,I002
M42387,I001
M42388,I006
M42389,I010
M42390,I007
M42391,I004
M42392,I002
M42393,I006
M42394,I002
M42395,I006
M42396,I010
M42397,I009
M42398,I010
M42399,I004
M42400,I004
M42401,I001
M42402,I003
M42403,I001
M42404,I010
M42405,I005
M42406,I004
M42407,I002
M42408,I005
M42409,I004
M42410,I010
M42411,I002
M42412,I005
M42413,I008
M42414,I003
M42415,I008
M42416,I006
M42417,I007
M42418,I006
M42419,I010
M42420,I006
M42421,I004
M42422,I005
M42423,I005
M42424,I006
M42425,I003
M42426,I002
M42427,I003
M42428,I002
M42429,I005
M42430,I005
M42431,I008
M42432,I004
M42433,I008
M42434,I005
M42435,I005
M42436,I009
M42437,I010
M42438,I006
M42439,I007
M42440,I008
M42441,I009
M42442,I003
M42443,I006
M42444,I002
M42445,I005
M42446,I006
M42447,I003
M42448,I001
M42449,I007
M42450,I009
M42451,I006
M42452,I003
M42453,I002
M42454,I005
M42455,I010
M42456,I008
M42457,I008
M42458,I010
M42459,I001
M42460,I003
M42461,I001
M42462,I010
M42463,I001
M42464,I001
M42465,I001
M42466,I010
M42467,I007
M42468,I001
M42469,I004
M42470,I008
M42471,I003
M42472,I006
M42473,I004
M42474,I005
M42475,I002
M42476,I002
M42477,I010
M42478,I009
M42479,I005
M42480,I004
M42481,I010
M42482,I003
M42483,I010
M42484,I010
M42485,I010
M42486,I009
M42487,I009
M42488,I005
M42489,I003
M42490,I005
M42491,I006
M42492,I005
M42493,I007
M42494,I001
M42495,I007
M42496,I001
M42497,I002
M42498,I002
M42499,I003
M42500,I009
M42501,I005
M42502,I001
M42503,I010
M42504,I007
M42505,I005
M42506,I007
M42507,I005
M42508,I004
M42509,I007
M42510,I005
M42511,I008
M42512,I006
M42513,I005
M42514,I008
M42515,I008
M42516,I005
M42517,I006
M42518,I010
M42519,I005
M42520,I010
M42521,I002
M42522,I007
M42523,I001
M42524,I010
M42525,I009
M42526,I002
M42527,I005
M42528,I001
M42529,I006
M42530,I008
M42531,I001
M42532,I003
M42533,I001
M42534,I001
M42535,I009
M42536,I010
M42537,I007
M42538,I006
M42539,I006
M42540,I007
M42541,I009
M42542,I006
M42543,I007
M42544,I007
M42545,I010
M42546,I003
M42547,I009
M42548,I007
M42549,I002
M42550,I002
M42551,I005
M42552,I004
M42553,I003
M42554,I003
M42555,I002
M42556,I003
M42557,I004
M42558,I003
M42559,I009
M42560,I005
M42561,I003
M42562,I004
M42563,I009
M42564,I008
M42565,I006
M42566,I010
M42567,I006
M42568,I001
M42569,I010
M42570,I007
M42571,I010
M42572,I008
M42573,I004
M42574,I004
M42575,I008
M42576,I006
M42577,I004
M42578,I009
M42579,I006
M42580,I008
M42581,I001
M42582,I001
M42583,I003
M42584,I004
M42585,I005
M42586,I006
M42587,I001
M42588,I002
M42589,I009
M42590,I001
M42591,I010
M42592,I002
M42593,I004
M42594,I008
M42595,I002
M42596,I010
M42597,I003
M42598,I006
M42599,I007
M42600,I003
M42601,I005
M42602,I009
M42603,I007
M42604,I006
M42605,I008
M42606,I009
M42607,I007
M42608,I009
M42609,I001
M42610,I009
M42611,I005
M42612,I006
M42613,I007
M42614,I004
M42615,I005
M42616,I006
M42617,I003
M42618,I008
M42619,I005
M42620,I001
M42621,I008
M42622,I007
M42623,I002
M42624,I001
M42625,I006
M42626,I006
M42627,I001
M42628,I009
M42629,I003
M42630,I002
M42631,I001
M42632,I007
M42633,I004
M42634,I001
M42635,I006
M42636,I005
M42637,I007
M42638,I001
M42639,I003
M42640,I008
M42641,I010
M42642,I004
M42643,I003
M42644,I001
M42645,I010
M42646,I003
M42647,I009
M42648,I003
M42649,I008
M42650,I005
M42651,I004
M42652,I003
M42653,I006
M42654,I004
M42655,I008
M42656,I001
M42657,I010
M42658,I007
M42659,I010
M42660,I004
M42661,I008
M42662,I009
M42663,I001
M42664,I003
M42665,I007
M42666,I006
M42667,I010
M42668,I005
M42669,I001
M42670,I001
M42671,I002
M42672,I002
M42673,I002
M42674,I009
M42675,I002
M42676,I010
M42677,I008
M42678,I006
M42679,I008
M42680,I006
M42681,I010
M42682,I008
M42683,I007
M42684,I006
M42685,I005
M42686,I010
M42687,I010
M42688,I007
M42689,I002
M42690,I006
M42691,I001
M42692,I005
M42693,I006
M42694,I007
M42695,I008
M42696,I009
M42697,I007
M42698,I004
M42699,I002
M42700,I009
M42701,I003
M42702,I006
M42703,I004
M42704,I008
M42705,I003
M42706,I009
M42707,I004
M42708,I002
M42709,I006
M42710,I003
M42711,I007
M42712,I005
M42713,I001
M42714,I005
M42715,I010
M42716,I001
M42717,I005
M42718,I010
M42719,I006
M42720,I007
M42721,I008
M42722,I006
M42723,I003
M42724,I005
M42725,I003
M42726,I007
M42727,I008
M42728,I010
M42729,I005
M42730,I006
M42731,I005
M42732,I001
M42733,I002
M42734,I005
M42735,I008
M42736,I005
M42737,I005
M42738,I003
M42739,I005
M42740,I004
M42741,I010
M42742,I002
M42743,I005
M42744,I005
M42745,I005
M42746,I004
M42747,I005
M42748,I005
M42749,I010
M42750,I006
M42751,I010
M42752,I005
M42753,I006
M42754,I006
M42755,I006
M42756,I008
M42757,I009
M42758,I002
M42759,I010
M42760,I009
M42761,I001
M42762,I002
M42763,I005
M42764,I005
M42765,I009
M42766,I008
M42767,I001
M42768,I001
M42769,I007
M42770,I004
M42771,I010
M42772,I009
M42773,I010
M42774,I003
M42775,I009
M42776,I008
M42777,I006
M42778,I005
M42779,I005
M42780,I008
M42781,I008
M42782,I001
M42783,I009
M42784,I005
M42785,I003
M42786,I001
M42787,I003
M42788,I010
M42789,I008
M42790,I007
M42791,I002
M42792,I010
M42793,I003
M42794,I008
M42795,I004
M42796,I006
M42797,I006
M42798,I007
M42799,I005
M42800,I003
M42801,I001
M42802,I010
M42803,I009
M42804,I003
M42805,I006
M42806,I009
M42807,I008
M42808,I009
M42809,I008
M42810,I007
M42811,I010
M42812,I004
M42813,I007
M42814,I009
M42815,I010
M42816,I007
M42817,I007
M42818,I005
M42819,I004
M42820,I002
M42821,I008
M42822,I002
M42823,I010
M42824,I005
M42825,I004
M42826,I002
M42827,I009
M42828,I006
M42829,I008
M42830,I008
M42831,I005
M42832,I009
M42833,I003
M42834,I006
M42835,I005
M42836,I009
M42837,I009
M42838,I010
M42839,I006
M42840,I006
M42841,I003
M42842,I008
M42843,I006
M42844,I008
M42845,I006
M42846,I008
M42847,I006
M42848,I005
M42849,I010
M42850,I009
M42851,I002
M42852,I002
M42853,I006
M42854,I002
M42855,I008
M42856,I004
M42857,I007
M42858,I010
M42859,I009
M42860,I003
M42861,I009
M42862,I007
M42863,I009
M42864,I006
M42865,I005
M42866,I004
M42867,I008
M42868,I004
M42869,I001
M42870,I001
M42871,I006
M42872,I005
M42873,I009
M42874,I001
M42875,I004
M42876,I008
M42877,I010
M42878,I005
M42879,I001
M42880,I001
M42881,I008
M42882,I010
M42883,I004
M42884,I010
M42885,I001
M42886,I003
M42887,I006
M42888,I004
M42889,I004
M42890,I003
M42891,I007
M42892,I006
M42893,I010
M42894,I007
M42895,I002
M42896,I008
M42897,I001
M42898,I003
M42899,I005
M42900,I010
M42901,I010
M42902,I005
M42903,I009
M42904,I001
M42905,I010
M42906,I001
M42907,I009
M42908,I002
M42909,I006
M42910,I002
M42911,I009
M42912,I002
M42913,I008
M42914,I006
M42915,I002
M42916,I007
M42917,I002
M42918,I002
M42919,I005
M42920,I006
M42921,I004
M42922,I007
M42923,I005
M42924,I001
M42925,I004
M42926,I010
M42927,I007
M42928,I001
M42929,I003
M42930,I008
M42931,I005
M42932,I009
M42933,I001
M42934,I003
M42935,I010
M42936,I010
M42937,I007
M42938,I009
M42939,I002
M42940,I001
M42941,I001
M42942,I003
M42943,I003
M42944,I007
M42945,I001
M42946,I007
M42947,I009
M42948,I002
M42949,I002
M42950,I010
M42951,I004
M42952,I003
M42953,I008
M42954,I003
M42955,I004
M42956,I001
M42957,I010
M42958,I004
M42959,I005
M42960,I004
M42961,I001
M42962,I007
M42963,I005
M42964,I001
M42965,I010
M42966,I009
M42967,I004
M42968,I002
M42969,I001
M42970,I005
M42971,I009
M42972,I007
M42973,I005
M42974,I005
M42975,I010
M42976,I005
M42977,I006
M42978,I007
M42979,I010
M42980,I003
M42981,I008
M42982,I002
M42983,I006
M42984,I008
M42985,I002
M42986,I006
M42987,I005
M42988,I006
M42989,I001
M42990,I007
M42991,I004
M42992,I010
M42993,I001
M42994,I007
M42995,I006
M42996,I007
M42997,I005
M42998,I009
M42999,I005
M43000,I005
M43001,I002
M43002,I009
M43003,I001
M43004,I007
M43005,I006
M43006,I010
M43007,I004
M43008,I007
M43009,I007
M43010,I009
M43011,I004
M43012,I001
M43013,I003
M43014,I003
M43015,I008
M43016,I009
M43017,I008
M43018,I006
M43019,I009
M43020,I008
M43021,I002
M43022,I006
M43023,I003
M43024,I008
M43025,I005
M43026,I005
M43027,I003
M43028,I001
M43029,I010
M43030,I009
M43031,I009
M43032,I002
M43033,I001
M43034,I010
M43035,I007
M43036,I004
M43037,I005
M43038,I004
M43039,I003
M43040,I010
M43041,I001
M43042,I007
M43043,I003
M43044,I008
M43045,I003
M43046,I004
M43047,I004
M43048,I003
M43049,I010
M43050,I003
M43051,I010
M43052,I004
M43053,I007
M43054,I009
M43055,I001
M43056,I001
M43057,I002
M43058,I003
M43059,I009
M43060,I001
M43061,I006
M43062,I009
M43063,I001
M43064,I009
M43065,I009
M43066,I003
M43067,I010
M43068,I002
M43069,I001
M43070,I003
M43071,I008
M43072,I009
M43073,I006
M43074,I001
M43075,I010
M43076,I005
M43077,I002
M43078,I002
M43079,I008
M43080,I004
M43081,I004
M43082,I002
M43083,I006
M43084,I004
M43085,I005
M43086,I009
M43087,I007
M43088,I004
M43089,I002
M43090,I006
M43091,I005
M43092,I005
M43093,I007
M43094,I009
M43095,I004
M43096,I004
M43097,I004
M43098,I008
M43099,I001
M43100,I008
M43101,I005
M43102,I008
M43103,I005
M43104,I009
M43105,I007
M43106,I001
M43107,I010
M43108,I008
M43109,I006
M43110,I006
M43111,I005
M43112,I006
M43113,I007
M43114,I010
M43115,I007
M43116,I006
M43117,I010
M43118,I010
M43119,I007
M43120,I009
M43121,I006
M43122,I006
M43123,I008
M43124,I001
M43125,I007
M43126,I009
M43127,I007
M43128,I008
M43129,I009
M43130,I004
M43131,I009
M43132,I003
M43133,I008
M43134,I003
M43135,I002
M43136,I008
M43137,I008
M43138,I004
M43139,I007
M43140,I006
M43141,I009
M43142,I006
M43143,I010
M43144,I002
M43145,I010
M43146,I006
M43147,I004
M43148,I006
M43149,I009
M43150,I004
M43151,I002
M43152,I006
M43153,I008
M43154,I007
M43155,I008
M43156,I002
M43157,I008
M43158,I004
M43159,I010
M43160,I005
M43161,I003
M43162,I009
M43163,I003
M43164,I010
M43165,I003
M43166,I009
M43167,I005
M43168,I009
M43169,I004
M43170,I003
M43171,I001
M43172,I008
M43173,I002
M43174,I007
M43175,I003
M43176,I006
M43177,I006
M43178,I005
M43179,I006
M43180,I009
M43181,I005
M43182,I002
M43183,I001
M43184,I009
M43185,I010
M43186,I008
M43187,I002
M43188,I003
M43189,I002
M43190,I007
M43191,I004
M43192,I004
M43193,I005
M43194,I007
M43195,I006
M43196,I007
M43197,I004
M43198,I003
M43199,I001
M43200,I006
M43201,I009
M43202,I009
M43203,I008
M43204,I006
M43205,I008
M43206,I009
M43207,I007
M43208,I009
M43209,I001
M43210,I007
M43211,I009
M43212,I009
M43213,I005
M43214,I006
M43215,I009
M43216,I001
M43217,I002
M43218,I009
M43219,I008
M43220,I002
M43221,I007
M43222,I004
M43223,I002
M43224,I008
M43225,I010
M43226,I010
M43227,I007
M43228,I010
M43229,I007
M43230,I010
M43231,I004
M43232,I001
M43233,I002
M43234,I002
M43235,I009
M43236,I005
M43237,I005
M43238,I010
M43239,I005
M43240,I008
M43241,I006
M43242,I002
M43243,I006
M43244,I001
M43245,I010
M43246,I007
M43247,I003
M43248,I002
M43249,I006
M43250,I001
M43251,I005
M43252,I004
M43253,I002
M43254,I006
M43255,I007
M43256,I007
M43257,I005
M43258,I010
M43259,I008
M43260,I009
M43261,I006
M43262,I010
M43263,I008
M43264,I001
M43265,I008
M43266,I007
M43267,I003
M43268,I008
M43269,I009
M43270,I009
M43271,I002
M43272,I005
M43273,I006
M43274,I008
M43275,I008
M43276,I010
M43277,I006
M43278,I010
M43279,I001
M43280,I001
M43281,I002
M43282,I006
M43283,I002
M43284,I001
M43285,I009
M43286,I008
M43287,I009
M43288,I009
M43289,I010
M43290,I006
M43291,I009
M43292,I002
M43293,I001
M43294,I009
M43295,I006
M43296,I003
M43297,I001
M43298,I007
M43299,I009
M43300,I008
M43301,I005
M43302,I009
M43303,I010
M43304,I003
M43305,I007
M43306,I006
M43307,I002
M43308,I010
M43309,I001
M43310,I009
M43311,I006
M43312,I007
M43313,I010
M43314,I010
M43315,I001
M43316,I007
M43317,I005
M43318,I007
M43319,I001
M43320,I009
M43321,I008
M43322,I008
M43323,I001
M43324,I009
M43325,I007
M43326,I001
M43327,I003
M43328,I001
M43329,I002
M43330,I008
M43331,I009
M43332,I001
M43333,I007
M43334,I001
M43335,I007
M43336,I007
M43337,I007
M43338,I002
M43339,I005
M43340,I008
M43341,I003
M43342,I003
M43343,I005
M43344,I008
M43345,I010
M43346,I002
M43347,I003
M43348,I006
M43349,I007
M43350,I004
M43351,I010
M43352,I001
M43353,I008
M43354,I007
M43355,I003
M43356,I001
M43357,I002
M43358,I003
M43359,I009
M43360,I007
M43361,I003
M43362,I006
M43363,I004
M43364,I008
M43365,I004
M43366,I006
M43367,I003
M43368,I005
M43369,I010
M43370,I009
M43371,I008
M43372,I001
M43373,I004
M43374,I005
M43375,I005
M43376,I008
M43377,I005
M43378,I008
M43379,I007
M43380,I004
M43381,I004
M43382,I004
M43383,I005
M43384,I010
M43385,I005
M43386,I004
M43387,I001
M43388,I010
M43389,I009
M43390,I010
M43391,I001
M43392,I005
M43393,I004
M43394,I006
M43395,I007
M43396,I001
M43397,I001
M43398,I006
M43399,I003
M43400,I007
M43401,I003
M43402,I008
M43403,I009
M43404,I009
M43405,I008
M43406,I009
M43407,I004
M43408,I003
M43409,I009
M43410,I004
M43411,I001
M43412,I004
M43413,I003
M43414,I008
M43415,I003
M43416,I004
M43417,I009
M43418,I003
M43419,I006
M43420,I006
M43421,I006
M43422,I006
M43423,I007
M43424,I006
M43425,I006
M43426,I010
M43427,I004
M43428,I005
M43429,I003
M43430,I003
M43431,I001
M43432,I010
M43433,I009
M43434,I002
M43435,I010
M43436,I010
M43437,I010
M43438,I010
M43439,I003
M43440,I007
M43441,I003
M43442,I001
M43443,I005
M43444,I009
M43445,I008
M43446,I010
M43447,I009
M43448,I009
M43449,I001
M43450,I006
M43451,I010
M43452,I004
M43453,I003
M43454,I007
M43455,I001
M43456,I001
M43457,I007
M43458,I001
M43459,I010
M43460,I010
M43461,I005
M43462,I010
M43463,I010
M43464,I007
M43465,I005
M43466,I003
M43467,I005
M43468,I002
M43469,I003
M43470,I008
M43471,I009
M43472,I003
M43473,I009
M43474,I008
M43475,I010
M43476,I004
M43477,I002
M43478,I009
M43479,I002
M43480,I003
M43481,I004
M43482,I008
M43483,I003
M43484,I008
M43485,I006
M43486,I001
M43487,I010
M43488,I010
M43489,I008
M43490,I001
M43491,I002
M43492,I007
M43493,I005
M43494,I005
M43495,I007
M43496,I004
M43497,I003
M43498,I006
M43499,I007
M43500,I003
M43501,I002
M43502,I002
M43503,I008
M43504,I006
M43505,I007
M43506,I003
M43507,I007
M43508,I009
M43509,I002
M43510,I008
M43511,I005
M43512,I008
M43513,I003
M43514,I002
M43515,I007
M43516,I006
M43517,I005
M43518,I002
M43519,I002
M43520,I001
M43521,I003
M43522,I002
M43523,I001
M43524,I009
M43525,I008
M43526,I009
M43527,I009
M43528,I007
M43529,I010
M43530,I009
M43531,I008
M43532,I005
M43533,I009
M43534,I005
M43535,I002
M43536,I005
M43537,I003
M43538,I005
M43539,I003
M43540,I004
M43541,I003
M43542,I002
M43543,I003
M43544,I006
M43545,I010
M43546,I001
M43547,I008
M43548,I007
M43549,I001
M43550,I007
M43551,I008
M43552,I001
M43553,I006
M43554,I006
M43555,I007
M43556,I010
M43557,I002
M43558,I002
M43559,I009
M43560,I009
M43561,I005
M43562,I007
M43563,I003
M43564,I001
M43565,I008
M43566,I004
M43567,I001
M43568,I005
M43569,I007
M43570,I007
M43571,I006
M43572,I004
M43573,I001
M43574,I007
M43575,I002
M43576,I009
M43577,I005
M43578,I004
M43579,I008
M43580,I008
M43581,I005
M43582,I008
M43583,I007
M43584,I010
M43585,I006
M43586,I002
M43587,I005
M43588,I001
M43589,I009
M43590,I003
M43591,I010
M43592,I002
M43593,I002
M43594,I004
M43595,I010
M43596,I006
M43597,I002
M43598,I006
M43599,I004
M43600,I009
M43601,I005
M43602,I009
M43603,I004
M43604,I005
M43605,I004
M43606,I005
M43607,I006
M43608,I008
M43609,I010
M43610,I006
M43611,I001
M43612,I009
M43613,I007
M43614,I007
M43615,I004
M43616,I002
M43617,I007
M43618,I009
M43619,I004
M43620,I002
M43621,I010
M43622,I001
M43623,I002
M43624,I006
M43625,I001
M43626,I004
M43627,I004
M43628,I002
M43629,I004
M43630,I004
M43631,I001
M43632,I008
M43633,I006
M43634,I001
M43635,I003
M43636,I004
M43637,I009
M43638,I006
M43639,I008
M43640,I010
M43641,I005
M43642,I008
M43643,I003
M43644,I009
M43645,I008
M43646,I001
M43647,I008
M43648,I004
M43649,I004
M43650,I001
M43651,I002
M43652,I001
M43653,I003
M43654,I002
M43655,I008
M43656,I001
M43657,I002
M43658,I008
M43659,I001
M43660,I005
M43661,I008
M43662,I001
M43663,I003
M43664,I003
M43665,I004
M43666,I001
M43667,I007
M43668,I010
M43669,I003
M43670,I008
M43671,I010
M43672,I004
M43673,I005
M43674,I002
M43675,I010
M43676,I009
M43677,I003
M43678,I010
M43679,I005
M43680,I001
M43681,I001
M43682,I004
M43683,I002
M43684,I007
M43685,I007
M43686,I004
M43687,I006
M43688,I004
M43689,I006
M43690,I009
M43691,I010
M43692,I005
M43693,I001
M43694,I010
M43695,I007
M43696,I002
M43697,I008
M43698,I007
M43699,I006
M43700,I003
M43701,I006
M43702,I009
M43703,I002
M43704,I010
M43705,I005
M43706,I003
M43707,I008
M43708,I007
M43709,I009
M43710,I010
M43711,I001
M43712,I008
M43713,I005
M43714,I010
M43715,I005
M43716,I005
M43717,I003
M43718,I005
M43719,I007
M43720,I001
M43721,I004
M43722,I008
M43723,I009
M43724,I007
M43725,I005
M43726,I008
M43727,I010
M43728,I002
M43729,I003
M43730,I010
M43731,I001
M43732,I004
M43733,I002
M43734,I010
M43735,I010
M43736,I002
M43737,I002
M43738,I002
M43739,I004
M43740,I007
M43741,I010
M43742,I004
M43743,I006
M43744,I004
M43745,I003
M43746,I004
M43747,I006
M43748,I002
M43749,I009
M43750,I001
M43751,I007
M43752,I005
M43753,I004
M43754,I004
M43755,I006
M43756,I002
M43757,I001
M43758,I005
M43759,I003
M43760,I004
M43761,I003
M43762,I008
M43763,I008
M43764,I005
M43765,I002
M43766,I007
M43767,I001
M43768,I002
M43769,I004
M43770,I007
M43771,I010
M43772,I002
M43773,I005
M43774,I004
M43775,I004
M43776,I002
M43777,I001
M43778,I004
M43779,I010
M43780,I003
M43781,I009
M43782,I009
M43783,I006
M43784,I009
M43785,I005
M43786,I010
M43787,I008
M43788,I007
M43789,I004
M43790,I001
M43791,I009
M43792,I009
M43793,I007
M43794,I004
M43795,I002
M43796,I010
M43797,I005
M43798,I002
M43799,I010
M43800,I007
M43801,I007
M43802,I010
M43803,I004
M43804,I002
M43805,I005
M43806,I002
M43807,I001
M43808,I002
M43809,I010
M43810,I002
M43811,I004
M43812,I008
M43813,I001
M43814,I005
M43815,I010
M43816,I010
M43817,I006
M43818,I009
M43819,I002
M43820,I004
M43821,I003
M43822,I006
M43823,I005
M43824,I008
M43825,I004
M43826,I002
M43827,I006
M43828,I003
M43829,I003
M43830,I007
M43831,I006
M43832,I002
M43833,I009
M43834,I002
M43835,I008
M43836,I007
M43837,I005
M43838,I009
M43839,I008
M43840,I009
M43841,I004
M43842,I002
M43843,I002
M43844,I004
M43845,I008
M43846,I010
M43847,I003
M43848,I007
M43849,I001
M43850,I010
M43851,I001
M43852,I006
M43853,I008
M43854,I001
M43855,I010
M43856,I010
M43857,I003
M43858,I007
M43859,I007
M43860,I009
M43861,I003
M43862,I004
M43863,I007
M43864,I002
M43865,I007
M43866,I009
M43867,I009
M43868,I010
M43869,I005
M43870,I004
M43871,I004
M43872,I006
M43873,I001
M43874,I001
M43875,I008
M43876,I010
M43877,I001
M43878,I003
M43879,I003
M43880,I004
M43881,I006
M43882,I001
M43883,I001
M43884,I001
M43885,I008
M43886,I001
M43887,I010
M43888,I009
M43889,I004
M43890,I001
M43891,I006
M43892,I001
M43893,I006
M43894,I005
M43895,I007
M43896,I008
M43897,I004
M43898,I010
M43899,I001
M43900,I001
M43901,I005
M43902,I006
M43903,I001
M43904,I009
M43905,I007
M43906,I005
M43907,I005
M43908,I008
M43909,I002
M43910,I004
M43911,I001
M43912,I003
M43913,I007
M43914,I007
M43915,I008
M43916,I007
M43917,I010
M43918,I009
M43919,I001
M43920,I007
M43921,I002
M43922,I007
M43923,I007
M43924,I010
M43925,I004
M43926,I004
M43927,I002
M43928,I001
M43929,I009
M43930,I007
M43931,I002
M43932,I010
M43933,I007
M43934,I002
M43935,I008
M43936,I007
M43937,I006
M43938,I009
M43939,I004
M43940,I005
M43941,I004
M43942,I009
M43943,I002
M43944,I008
M43945,I004
M43946,I007
M43947,I004
M43948,I007
M43949,I010
M43950,I009
M43951,I009
M43952,I002
M43953,I005
M43954,I009
M43955,I002
M43956,I008
M43957,I007
M43958,I001
M43959,I003
M43960,I006
M43961,I006
M43962,I003
M43963,I002
M43964,I008
M43965,I003
M43966,I005
M43967,I003
M43968,I009
M43969,I005
M43970,I003
M43971,I005
M43972,I007
M43973,I009
M43974,I008
M43975,I001
M43976,I010
M43977,I009
M43978,I009
M43979,I010
M43980,I007
