merchant_id,gateway_id
M43568,PG015
M43569,PG002
M43570,PG012
M43571,PG013
M43572,PG013
M43573,PG012
M43574,PG015
M43575,PG001
M43576,PG004
M43577,PG001
M43578,PG007
M43579,PG010
M43580,PG014
M43581,PG008
M43582,PG001
M43583,PG010
M43584,PG015
M43585,PG004
M43586,PG010
M43587,PG008
M43588,PG011
M43589,PG011
M43590,PG007
M43591,PG014
M43592,PG005
M43593,PG008
M43594,PG014
M43595,PG001
M43596,PG010
M43597,PG011
M43598,PG012
M43599,PG006
M43600,PG001
M43601,PG010
M43602,PG010
M43603,PG003
M43604,PG013
M43605,PG010
M43606,PG012
M43607,PG008
M43608,PG001
M43609,PG008
M43610,PG002
M43611,PG007
M43612,PG004
M43613,PG014
M43614,PG005
M43615,PG012
M43616,PG003
M43617,PG008
M43618,PG014
M43619,PG011
M43620,PG008
M43621,PG002
M43622,PG008
M43623,PG009
M43624,PG015
M43625,PG001
M43626,PG015
M43627,PG004
M43628,PG013
M43629,PG003
M43630,PG011
M43631,PG003
M43632,PG008
M43633,PG011
M43634,PG006
M43635,PG003
M43636,PG006
M43637,PG008
M43638,PG003
M43639,PG015
M43640,PG006
M43641,PG015
M43642,PG009
M43643,PG007
M43644,PG003
M43645,PG015
M43646,PG010
M43647,PG012
M43648,PG007
M43649,PG009
M43650,PG001
M43651,PG015
M43652,PG010
M43653,PG015
M43654,PG004
M43655,PG008
M43656,PG013
M43657,PG002
M43658,PG001
M43659,PG015
M43660,PG005
M43661,PG005
M43662,PG011
M43663,PG001
M43664,PG008
M43665,PG012
M43666,PG011
M43667,PG011
M43668,PG002
M43669,PG012
M43670,PG003
M43671,PG014
M43672,PG014
M43673,PG003
M43674,PG015
M43675,PG014
M43676,PG005
M43677,PG014
M43678,PG008
M43679,PG009
M43680,PG001
M43681,PG004
M43682,PG006
M43683,PG010
M43684,PG012
M43685,PG004
M43686,PG013
M43687,PG004
M43688,PG005
M43689,PG005
M43690,PG006
M43691,PG011
M43692,PG012
M43693,PG011
M43694,PG002
M43695,PG002
M43696,PG009
M43697,PG012
M43698,PG012
M43699,PG009
M43700,PG005
M43701,PG014
M43702,PG013
M43703,PG009
M43704,PG005
M43705,PG001
M43706,PG008
M43707,PG010
M43708,PG009
M43709,PG008
M43710,PG001
M43711,PG010
M43712,PG011
M43713,PG003
M43714,PG002
M43715,PG012
M43716,PG002
M43717,PG002
M43718,PG012
M43719,PG010
M43720,PG007
M43721,PG001
M43722,PG007
M43723,PG004
M43724,PG001
M43725,PG003
M43726,PG015
M43727,PG013
M43728,PG007
M43729,PG004
M43730,PG001
M43731,PG012
M43732,PG002
M43733,PG008
M43734,PG001
M43735,PG010
M43736,PG010
M43737,PG006
M43738,PG002
M43739,PG007
M43740,PG005
M43741,PG001
M43742,PG012
M43743,PG014
M43744,PG004
M43745,PG015
M43746,PG009
M43747,PG011
M43748,PG013
M43749,PG001
M43750,PG014
M43751,PG013
M43752,PG014
M43753,PG013
M43754,PG014
M43755,PG007
M43756,PG010
M43757,PG010
M43758,PG010
M43759,PG013
M43760,PG002
M43761,PG012
M43762,PG008
M43763,PG009
M43764,PG013
M43765,PG012
M43766,PG001
M43767,PG012
M43768,PG011
M43769,PG013
M43770,PG010
M43771,PG006
M43772,PG013
M43773,PG012
M43774,PG002
M43775,PG003
M43776,PG006
M43777,PG012
M43778,PG010
M43779,PG003
M43780,PG013
M43781,PG006
M43782,PG006
M43783,PG013
M43784,PG004
M43785,PG013
M43786,PG004
M43787,PG007
M43788,PG014
M43789,PG002
M43790,PG008
M43791,PG011
M43792,PG011
M43793,PG003
M43794,PG006
M43795,PG010
M43796,PG007
M43797,PG015
M43798,PG008
M43799,PG002
M43800,PG010
M43801,PG006
M43802,PG007
M43803,PG012
M43804,PG012
M43805,PG015
M43806,PG007
M43807,PG004
M43808,PG005
M43809,PG006
M43810,PG008
M43811,PG002
M43812,PG009
M43813,PG015
M43814,PG011
M43815,PG014
M43816,PG010
M43817,PG010
M43818,PG004
M43819,PG013
M43820,PG003
M43821,PG009
M43822,PG001
M43823,PG001
M43824,PG005
M43825,PG003
M43826,PG005
M43827,PG013
M43828,PG003
M43829,PG005
M43830,PG001
M43831,PG006
M43832,PG007
M43833,PG010
M43834,PG010
M43835,PG008
M43836,PG005
M43837,PG002
M43838,PG012
M43839,PG013
M43840,PG014
M43841,PG012
M43842,PG013
M43843,PG005
M43844,PG010
M43845,PG008
M43846,PG001
M43847,PG010
M43848,PG015
M43849,PG014
M43850,PG002
M43851,PG003
M43852,PG009
M43853,PG010
M43854,PG004
M43855,PG010
M43856,PG010
M43857,PG005
M43858,PG013
M43859,PG013
M43860,PG014
M43861,PG011
M43862,PG002
M43863,PG008
M43864,PG012
M43865,PG005
M43866,PG005
M43867,PG007
M43868,PG014
M43869,PG003
M43870,PG002
M43871,PG001
M43872,PG006
M43873,PG001
M43874,PG015
M43875,PG007
M43876,PG013
M43877,PG001
M43878,PG005
M43879,PG001
M43880,PG004
M43881,PG008
M43882,PG009
M43883,PG009
M43884,PG007
M43885,PG010
M43886,PG015
M43887,PG001
M43888,PG002
M43889,PG013
M43890,PG011
M43891,PG003
M43892,PG006
M43893,PG001
M43894,PG014
M43895,PG009
M43896,PG001
M43897,PG003
M43898,PG013
M43899,PG004
M43900,PG001
M43901,PG007
M43902,PG010
M43903,PG004
M43904,PG012
M43905,PG015
M43906,PG006
M43907,PG013
M43908,PG007
M43909,PG015
M43910,PG001
M43911,PG011
M43912,PG003
M43913,PG003
M43914,PG011
M43915,PG015
M43916,PG009
M43917,PG014
M43918,PG014
M43919,PG001
M43920,PG015
M43921,PG009
M43922,PG008
M43923,PG011
M43924,PG015
M43925,PG013
M43926,PG001
M43927,PG011
M43928,PG005
M43929,PG015
M43930,PG012
M43931,PG009
M43932,PG005
M43933,PG003
M43934,PG003
M43935,PG012
M43936,PG008
M43937,PG009
M43938,PG012
M43939,PG014
M43940,PG001
M43941,PG007
M43942,PG002
M43943,PG014
M43944,PG002
M43945,PG004
M43946,PG014
M43947,PG008
M43948,PG015
M43949,PG013
M43950,PG002
M43951,PG008
M43952,PG001
M43953,PG005
M43954,PG014
M43955,PG007
M43956,PG007
M43957,PG012
M43958,PG004
M43959,PG007
M43960,PG009
M43961,PG001
M43962,PG008
M43963,PG010
M43964,PG007
M43965,PG008
M43966,PG009
M43967,PG006
M43968,PG011
M43969,PG009
M43970,PG010
M43971,PG004
M43972,PG007
M43973,PG015
M43974,PG008
M43975,PG004
M43976,PG009
M43977,PG014
M43978,PG008
M43979,PG008
M43980,PG005
M43981,PG008
M43982,PG012
M43983,PG010
M43984,PG013
M43985,PG013
M43986,PG014
M43987,PG013
M43988,PG012
M43989,PG014
M43990,PG005
M43991,PG015
M43992,PG013
M43993,PG004
M43994,PG010
M43995,PG006
M43996,PG014
M43997,PG003
M43998,PG004
M43999,PG011
M44000,PG014
M44001,PG009
M44002,PG002
M44003,PG008
M44004,PG009
M44005,PG003
M44006,PG002
M44007,PG012
M44008,PG014
M44009,PG001
M44010,PG002
M44011,PG006
M44012,PG006
M44013,PG010
M44014,PG007
M44015,PG013
M44016,PG002
M44017,PG003
M44018,PG002
M44019,PG008
M44020,PG014
M44021,PG014
M44022,PG003
M44023,PG010
M44024,PG001
M44025,PG013
M44026,PG003
M44027,PG014
M44028,PG010
M44029,PG015
M44030,PG007
M44031,PG007
M44032,PG002
M44033,PG010
M44034,PG003
M44035,PG005
M44036,PG006
M44037,PG004
M44038,PG015
M44039,PG008
M44040,PG015
M44041,PG011
M44042,PG003
M44043,PG002
M44044,PG015
M44045,PG014
M44046,PG003
M44047,PG002
M44048,PG009
M44049,PG001
M44050,PG006
M44051,PG014
M44052,PG005
M44053,PG011
M44054,PG003
M44055,PG005
M44056,PG014
M44057,PG005
M44058,PG005
M44059,PG013
M44060,PG004
M44061,PG014
M44062,PG012
M44063,PG002
M44064,PG015
M44065,PG008
M44066,PG009
M44067,PG010
M44068,PG010
M44069,PG009
M44070,PG008
M44071,PG014
M44072,PG001
M44073,PG004
M44074,PG004
M44075,PG005
M44076,PG007
M44077,PG002
M44078,PG001
M44079,PG006
M44080,PG014
M44081,PG011
M44082,PG002
M44083,PG012
M44084,PG015
M44085,PG001
M44086,PG014
M44087,PG001
M44088,PG013
M44089,PG014
M44090,PG008
M44091,PG007
M44092,PG006
M44093,PG002
M44094,PG004
M44095,PG009
M44096,PG002
M44097,PG007
M44098,PG007
M44099,PG015
M44100,PG009
M44101,PG014
M44102,PG008
M44103,PG003
M44104,PG009
M44105,PG005
M44106,PG005
M44107,PG014
M44108,PG001
M44109,PG015
M44110,PG013
M44111,PG013
M44112,PG012
M44113,PG003
M44114,PG009
M44115,PG003
M44116,PG005
M44117,PG001
M44118,PG002
M44119,PG004
M44120,PG009
M44121,PG005
M44122,PG013
M44123,PG004
M44124,PG011
M44125,PG005
M44126,PG010
M44127,PG006
M44128,PG012
M44129,PG012
M44130,PG003
M44131,PG005
M44132,PG005
M44133,PG014
M44134,PG015
M44135,PG011
M44136,PG003
M44137,PG008
M44138,PG002
M44139,PG003
M44140,PG013
M44141,PG001
M44142,PG008
M44143,PG001
M44144,PG004
M44145,PG010
M44146,PG004
M44147,PG007
M44148,PG007
M44149,PG010
M44150,PG012
M44151,PG015
M44152,PG003
M44153,PG010
M44154,PG004
M44155,PG008
M44156,PG005
M44157,PG003
M44158,PG007
M44159,PG002
M44160,PG012
M44161,PG009
M44162,PG015
M44163,PG014
M44164,PG010
M44165,PG008
M44166,PG011
M44167,PG006
M44168,PG010
M44169,PG002
M44170,PG008
M44171,PG006
M44172,PG003
M44173,PG011
M44174,PG010
M44175,PG005
M44176,PG004
M44177,PG010
M44178,PG014
M44179,PG007
M44180,PG001
M44181,PG003
M44182,PG007
M44183,PG001
M44184,PG010
M44185,PG013
M44186,PG004
M44187,PG002
M44188,PG012
M44189,PG002
M44190,PG004
M44191,PG010
M44192,PG006
M44193,PG015
M44194,PG010
M44195,PG010
M44196,PG004
M44197,PG007
M44198,PG009
M44199,PG004
M44200,PG005
M44201,PG009
M44202,PG011
M44203,PG012
M44204,PG013
M44205,PG006
M44206,PG013
M44207,PG002
M44208,PG009
M44209,PG003
M44210,PG012
M44211,PG010
M44212,PG004
M44213,PG007
M44214,PG002
M44215,PG011
M44216,PG010
M44217,PG015
M44218,PG008
M44219,PG014
M44220,PG008
M44221,PG013
M44222,PG001
M44223,PG013
M44224,PG014
M44225,PG007
M44226,PG013
M44227,PG010
M44228,PG009
M44229,PG005
M44230,PG008
M44231,PG002
M44232,PG014
M44233,PG011
M44234,PG009
M44235,PG011
M44236,PG009
M44237,PG010
M44238,PG011
M44239,PG013
M44240,PG008
M44241,PG014
M44242,PG002
M44243,PG011
M44244,PG012
M44245,PG012
M44246,PG013
M44247,PG014
M44248,PG008
M44249,PG009
M44250,PG007
M44251,PG012
M44252,PG006
M44253,PG009
M44254,PG009
M44255,PG009
M44256,PG007
M44257,PG012
M44258,PG008
M44259,PG014
M44260,PG013
M44261,PG011
M44262,PG003
M44263,PG001
M44264,PG004
M44265,PG005
M44266,PG012
M44267,PG005
M44268,PG012
M44269,PG014
M44270,PG010
M44271,PG011
M44272,PG009
M44273,PG010
M44274,PG013
M44275,PG014
M44276,PG014
M44277,PG013
M44278,PG010
M44279,PG014
M44280,PG003
M44281,PG005
M44282,PG007
M44283,PG006
M44284,PG014
M44285,PG011
M44286,PG003
M44287,PG003
M44288,PG015
M44289,PG003
M44290,PG012
M44291,PG015
M44292,PG011
M44293,PG004
M44294,PG005
M44295,PG007
M44296,PG007
M44297,PG013
M44298,PG013
M44299,PG012
M44300,PG009
M44301,PG010
M44302,PG002
M44303,PG008
M44304,PG009
M44305,PG007
M44306,PG012
M44307,PG005
M44308,PG001
M44309,PG001
M44310,PG011
M44311,PG011
M44312,PG006
M44313,PG015
M44314,PG003
M44315,PG013
M44316,PG007
M44317,PG004
M44318,PG009
M44319,PG001
M44320,PG007
M44321,PG011
M44322,PG002
M44323,PG013
M44324,PG013
M44325,PG002
M44326,PG011
M44327,PG002
M44328,PG015
M44329,PG010
M44330,PG002
M44331,PG009
M44332,PG008
M44333,PG009
M44334,PG001
M44335,PG014
M44336,PG011
M44337,PG002
M44338,PG014
M44339,PG015
M44340,PG013
M44341,PG012
M44342,PG015
M44343,PG011
M44344,PG007
M44345,PG015
M44346,PG008
M44347,PG002
M44348,PG012
M44349,PG010
M44350,PG014
M44351,PG013
M44352,PG009
M44353,PG013
M44354,PG005
M44355,PG004
M44356,PG015
M44357,PG007
M44358,PG015
M44359,PG006
M44360,PG002
M44361,PG003
M44362,PG007
M44363,PG009
M44364,PG004
M44365,PG004
M44366,PG015
M44367,PG003
M44368,PG005
M44369,PG005
M44370,PG013
M44371,PG003
M44372,PG007
M44373,PG006
M44374,PG014
M44375,PG011
M44376,PG005
M44377,PG008
M44378,PG011
M44379,PG003
M44380,PG011
M44381,PG013
M44382,PG001
M44383,PG003
M44384,PG009
M44385,PG013
M44386,PG002
M44387,PG002
M44388,PG012
M44389,PG008
M44390,PG012
M44391,PG012
M44392,PG011
M44393,PG006
M44394,PG013
M44395,PG004
M44396,PG013
M44397,PG001
M44398,PG012
M44399,PG011
M44400,PG009
M44401,PG006
M44402,PG003
M44403,PG015
M44404,PG011
M44405,PG011
M44406,PG006
M44407,PG015
M44408,PG004
M44409,PG013
M44410,PG015
M44411,PG014
M44412,PG006
M44413,PG011
M44414,PG005
M44415,PG005
M44416,PG011
M44417,PG006
M44418,PG010
M44419,PG003
M44420,PG013
M44421,PG006
M44422,PG015
M44423,PG011
M44424,PG006
M44425,PG013
M44426,PG009
M44427,PG005
M44428,PG001
M44429,PG011
M44430,PG015
M44431,PG013
M44432,PG008
M44433,PG005
M44434,PG006
M44435,PG015
M44436,PG011
M44437,PG006
M44438,PG002
M44439,PG015
M44440,PG004
M44441,PG001
M44442,PG014
M44443,PG003
M44444,PG003
M44445,PG003
M44446,PG012
M44447,PG003
M44448,PG004
M44449,PG008
M44450,PG015
M44451,PG006
M44452,PG015
M44453,PG002
M44454,PG015
M44455,PG004
M44456,PG004
M44457,PG008
M44458,PG008
M44459,PG003
M44460,PG015
M44461,PG012
M44462,PG012
M44463,PG006
M44464,PG008
M44465,PG010
M44466,PG010
M44467,PG006
M44468,PG011
M44469,PG006
M44470,PG013
M44471,PG010
M44472,PG007
M44473,PG011
M44474,PG005
M44475,PG012
M44476,PG010
M44477,PG015
M44478,PG008
M44479,PG014
M44480,PG008
M44481,PG010
M44482,PG014
M44483,PG008
M44484,PG007
M44485,PG015
M44486,PG010
M44487,PG005
M44488,PG009
M44489,PG007
M44490,PG005
M44491,PG001
M44492,PG011
M44493,PG005
M44494,PG004
M44495,PG009
M44496,PG012
M44497,PG015
M44498,PG001
M44499,PG001
M44500,PG004
M44501,PG015
M44502,PG003
M44503,PG015
M44504,PG013
M44505,PG012
M44506,PG013
M44507,PG004
M44508,PG007
M44509,PG004
M44510,PG013
M44511,PG004
M44512,PG006
M44513,PG002
M44514,PG001
M44515,PG013
M44516,PG013
M44517,PG012
M44518,PG001
M44519,PG010
M44520,PG015
M44521,PG010
M44522,PG012
M44523,PG010
M44524,PG010
M44525,PG009
M44526,PG010
M44527,PG005
M44528,PG007
M44529,PG001
M44530,PG007
M44531,PG013
M44532,PG006
M44533,PG006
M44534,PG013
M44535,PG002
M44536,PG010
M44537,PG006
M44538,PG009
M44539,PG014
M44540,PG015
M44541,PG015
M44542,PG012
M44543,PG012
M44544,PG012
M44545,PG006
M44546,PG006
M44547,PG001
M44548,PG010
M44549,PG015
M44550,PG010
M44551,PG014
M44552,PG012
M44553,PG012
M44554,PG003
M44555,PG012
M44556,PG008
M44557,PG004
M44558,PG001
M44559,PG001
M44560,PG001
M44561,PG012
M44562,PG004
M44563,PG012
M44564,PG005
M44565,PG003
M44566,PG004
M44567,PG003
M44568,PG004
M44569,PG013
M44570,PG012
M44571,PG002
M44572,PG003
M44573,PG010
M44574,PG004
M44575,PG008
M44576,PG008
M44577,PG010
M44578,PG002
M44579,PG001
M44580,PG003
M44581,PG015
M44582,PG008
M44583,PG002
M44584,PG009
M44585,PG014
M44586,PG002
M44587,PG011
M44588,PG008
M44589,PG012
M44590,PG001
M44591,PG014
M44592,PG012
M44593,PG001
M44594,PG004
M44595,PG009
M44596,PG012
M44597,PG010
M44598,PG006
M44599,PG008
M44600,PG010
M44601,PG005
M44602,PG005
M44603,PG001
M44604,PG008
M44605,PG009
M44606,PG008
M44607,PG004
M44608,PG006
M44609,PG001
M44610,PG010
M44611,PG005
M44612,PG014
M44613,PG008
M44614,PG003
M44615,PG007
M44616,PG004
M44617,PG003
M44618,PG004
M44619,PG013
M44620,PG007
M44621,PG009
M44622,PG003
M44623,PG006
M44624,PG007
M44625,PG002
M44626,PG015
M44627,PG004
M44628,PG007
M44629,PG007
M44630,PG012
M44631,PG005
M44632,PG012
M44633,PG001
M44634,PG007
M44635,PG014
M44636,PG003
M44637,PG004
M44638,PG005
M44639,PG001
M44640,PG004
M44641,PG011
M44642,PG012
M44643,PG005
M44644,PG003
M44645,PG007
M44646,PG012
M44647,PG013
M44648,PG013
M44649,PG003
M44650,PG008
M44651,PG009
M44652,PG001
M44653,PG013
M44654,PG002
M44655,PG003
M44656,PG006
M44657,PG015
M44658,PG006
M44659,PG008
M44660,PG009
M44661,PG002
M44662,PG003
M44663,PG001
M44664,PG010
M44665,PG014
M44666,PG014
M44667,PG011
M44668,PG009
M44669,PG007
M44670,PG013
M44671,PG014
M44672,PG007
M44673,PG004
M44674,PG001
M44675,PG010
M44676,PG011
M44677,PG013
M44678,PG002
M44679,PG006
M44680,PG003
M44681,PG014
M44682,PG006
M44683,PG015
M44684,PG004
M44685,PG002
M44686,PG015
M44687,PG007
M44688,PG003
M44689,PG006
M44690,PG013
M44691,PG008
M44692,PG011
M44693,PG009
M44694,PG010
M44695,PG004
M44696,PG014
M44697,PG008
M44698,PG009
M44699,PG015
M44700,PG013
M44701,PG004
M44702,PG007
M44703,PG013
M44704,PG014
M44705,PG002
M44706,PG001
M44707,PG010
M44708,PG003
M44709,PG012
M44710,PG011
M44711,PG004
M44712,PG012
M44713,PG001
M44714,PG012
M44715,PG015
M44716,PG011
M44717,PG013
M44718,PG004
M44719,PG009
M44720,PG005
M44721,PG003
M44722,PG001
M44723,PG014
M44724,PG010
M44725,PG002
M44726,PG011
M44727,PG006
M44728,PG007
M44729,PG011
M44730,PG011
M44731,PG001
M44732,PG002
M44733,PG001
M44734,PG015
M44735,PG009
M44736,PG010
M44737,PG004
M44738,PG008
M44739,PG003
M44740,PG002
M44741,PG001
M44742,PG011
M44743,PG010
M44744,PG005
M44745,PG010
M44746,PG001
M44747,PG008
M44748,PG006
M44749,PG006
M44750,PG009
M44751,PG007
M44752,PG008
M44753,PG008
M44754,PG001
M44755,PG009
M44756,PG009
M44757,PG013
M44758,PG004
M44759,PG001
M44760,PG012
M44761,PG006
M44762,PG006
M44763,PG011
M44764,PG014
M44765,PG006
M44766,PG003
M44767,PG001
M44768,PG015
M44769,PG015
M44770,PG014
M44771,PG003
M44772,PG006
M44773,PG008
M44774,PG013
M44775,PG014
M44776,PG013
M44777,PG005
M44778,PG009
M44779,PG001
M44780,PG014
M44781,PG013
M44782,PG012
M44783,PG010
M44784,PG009
M44785,PG008
M44786,PG014
M44787,PG003
M44788,PG009
M44789,PG007
M44790,PG008
M44791,PG008
M44792,PG011
M44793,PG004
M44794,PG001
M44795,PG007
M44796,PG003
M44797,PG012
M44798,PG003
M44799,PG015
M44800,PG013
M44801,PG002
M44802,PG015
M44803,PG008
M44804,PG011
M44805,PG010
M44806,PG011
M44807,PG005
M44808,PG009
M44809,PG005
M44810,PG006
M44811,PG011
M44812,PG004
M44813,PG009
M44814,PG005
M44815,PG003
M44816,PG003
M44817,PG002
M44818,PG001
M44819,PG014
M44820,PG007
M44821,PG001
M44822,PG012
M44823,PG001
M44824,PG001
M44825,PG001
M44826,PG014
M44827,PG013
M44828,PG015
M44829,PG001
M44830,PG006
M44831,PG009
M44832,PG010
M44833,PG014
M44834,PG013
M44835,PG003
M44836,PG013
M44837,PG007
M44838,PG005
M44839,PG006
M44840,PG004
M44841,PG007
M44842,PG013
M44843,PG015
M44844,PG007
M44845,PG005
M44846,PG002
M44847,PG012
M44848,PG012
M44849,PG011
M44850,PG011
M44851,PG002
M44852,PG007
M44853,PG003
M44854,PG008
M44855,PG003
M44856,PG008
M44857,PG009
M44858,PG008
M44859,PG014
M44860,PG003
M44861,PG010
M44862,PG002
M44863,PG011
M44864,PG002
M44865,PG010
M44866,PG010
M44867,PG010
M44868,PG007
M44869,PG005
M44870,PG013
M44871,PG015
M44872,PG003
M44873,PG009
M44874,PG012
M44875,PG009
M44876,PG009
M44877,PG009
M44878,PG005
M44879,PG007
M44880,PG014
M44881,PG007
M44882,PG005
M44883,PG008
M44884,PG005
M44885,PG014
M44886,PG003
M44887,PG013
M44888,PG003
M44889,PG006
M44890,PG010
M44891,PG015
M44892,PG013
M44893,PG008
M44894,PG009
M44895,PG001
M44896,PG001
M44897,PG004
M44898,PG007
M44899,PG008
M44900,PG010
M44901,PG001
M44902,PG012
M44903,PG013
M44904,PG013
M44905,PG011
M44906,PG005
M44907,PG010
M44908,PG008
M44909,PG014
M44910,PG012
M44911,PG013
M44912,PG007
M44913,PG010
M44914,PG009
M44915,PG001
M44916,PG008
M44917,PG003
M44918,PG004
M44919,PG015
M44920,PG013
M44921,PG010
M44922,PG001
M44923,PG009
M44924,PG005
M44925,PG007
M44926,PG008
M44927,PG005
M44928,PG003
M44929,PG003
M44930,PG004
M44931,PG003
M44932,PG004
M44933,PG007
M44934,PG013
M44935,PG005
M44936,PG006
M44937,PG013
M44938,PG015
M44939,PG006
M44940,PG003
M44941,PG003
M44942,PG011
M44943,PG001
M44944,PG014
M44945,PG002
M44946,PG014
M44947,PG004
M44948,PG011
M44949,PG010
M44950,PG008
M44951,PG001
M44952,PG013
M44953,PG011
M44954,PG008
M44955,PG013
M44956,PG015
M44957,PG009
M44958,PG001
M44959,PG006
M44960,PG002
M44961,PG002
M44962,PG014
M44963,PG011
M44964,PG013
M44965,PG007
M44966,PG005
M44967,PG013
M44968,PG001
M44969,PG011
M44970,PG012
M44971,PG001
M44972,PG013
M44973,PG009
M44974,PG001
M44975,PG006
M44976,PG006
M44977,PG001
M44978,PG004
M44979,PG008
M44980,PG014
M44981,PG004
M44982,PG010
M44983,PG004
M44984,PG015
M44985,PG015
M44986,PG013
M44987,PG003
M44988,PG003
M44989,PG014
M44990,PG015
M44991,PG013
M44992,PG003
M44993,PG012
M44994,PG004
M44995,PG013
M44996,PG004
M44997,PG006
M44998,PG004
M44999,PG012
M45000,PG015
M45001,PG013
M45002,PG014
M45003,PG003
M45004,PG003
M45005,PG015
M45006,PG006
M45007,PG007
M45008,PG005
M45009,PG002
M45010,PG005
M45011,PG003
M45012,PG001
M45013,PG005
M45014,PG009
M45015,PG002
M45016,PG013
M45017,PG011
M45018,PG002
M45019,PG007
M45020,PG011
M45021,PG006
M45022,PG015
M45023,PG009
M45024,PG002
M45025,PG012
M45026,PG012
M45027,PG004
M45028,PG010
M45029,PG012
M45030,PG013
M45031,PG015
M45032,PG009
M45033,PG013
M45034,PG005
M45035,PG014
M45036,PG004
M45037,PG006
M45038,PG002
M45039,PG015
M45040,PG010
M45041,PG011
M45042,PG008
M45043,PG003
M45044,PG004
M45045,PG004
M45046,PG007
M45047,PG005
M45048,PG006
M45049,PG001
M45050,PG009
M45051,PG013
M45052,PG010
M45053,PG009
M45054,PG008
M45055,PG012
M45056,PG013
M45057,PG007
M45058,PG011
M45059,PG010
M45060,PG005
M45061,PG001
M45062,PG008
M45063,PG010
M45064,PG011
M45065,PG015
M45066,PG004
M45067,PG014
M45068,PG011
M45069,PG011
M45070,PG005
M45071,PG002
M45072,PG003
M45073,PG008
M45074,PG014
M45075,PG001
M45076,PG010
M45077,PG011
M45078,PG002
M45079,PG005
M45080,PG006
M45081,PG004
M45082,PG007
M45083,PG005
M45084,PG002
M45085,PG009
M45086,PG005
M45087,PG003
M45088,PG008
M45089,PG005
M45090,PG003
M45091,PG012
M45092,PG002
M45093,PG014
M45094,PG014
M45095,PG002
M45096,PG006
M45097,PG005
M45098,PG008
M45099,PG004
M45100,PG005
M45101,PG011
M45102,PG002
M45103,PG005
M45104,PG004
M45105,PG011
M45106,PG012
M45107,PG005
M45108,PG006
M45109,PG015
M45110,PG011
M45111,PG013
M45112,PG012
M45113,PG005
M45114,PG011
M45115,PG015
M45116,PG012
M45117,PG013
M45118,PG014
M45119,PG005
M45120,PG004
M45121,PG008
M45122,PG001
M45123,PG008
M45124,PG002
M45125,PG006
M45126,PG005
M45127,PG009
M45128,PG013
M45129,PG006
M45130,PG006
M45131,PG007
M45132,PG012
M45133,PG014
M45134,PG007
M45135,PG001
M45136,PG014
M45137,PG004
M45138,PG006
M45139,PG009
M45140,PG015
M45141,PG005
M45142,PG006
M45143,PG002
M45144,PG015
M45145,PG008
M45146,PG001
M45147,PG015
M45148,PG002
M45149,PG001
M45150,PG009
M45151,PG014
M45152,PG009
M45153,PG007
M45154,PG011
M45155,PG001
M45156,PG009
M45157,PG002
M45158,PG001
M45159,PG004
M45160,PG002
M45161,PG012
M45162,PG012
M45163,PG010
M45164,PG013
M45165,PG006
M45166,PG001
M45167,PG012
M45168,PG006
M45169,PG002
M45170,PG003
M45171,PG004
M45172,PG013
M45173,PG009
M45174,PG009
M45175,PG012
M45176,PG013
M45177,PG014
M45178,PG013
M45179,PG013
M45180,PG005
M45181,PG014
M45182,PG011
M45183,PG012
M45184,PG009
M45185,PG012
M45186,PG015
M45187,PG010
M45188,PG005
M45189,PG007
M45190,PG009
M45191,PG001
M45192,PG012
M45193,PG004
M45194,PG015
M45195,PG002
M45196,PG003
M45197,PG005
M45198,PG012
M45199,PG002
M45200,PG015
M45201,PG002
M45202,PG014
M45203,PG009
M45204,PG011
M45205,PG015
M45206,PG001
M45207,PG011
M45208,PG014
M45209,PG002
M45210,PG008
M45211,PG004
M45212,PG002
M45213,PG006
M45214,PG007
M45215,PG003
M45216,PG008
M45217,PG012
M45218,PG009
M45219,PG001
M45220,PG003
M45221,PG014
M45222,PG005
M45223,PG004
M45224,PG013
M45225,PG008
M45226,PG014
M45227,PG003
M45228,PG013
M45229,PG002
M45230,PG014
M45231,PG010
M45232,PG004
M45233,PG008
M45234,PG014
M45235,PG002
M45236,PG012
M45237,PG015
M45238,PG006
M45239,PG007
M45240,PG012
M45241,PG004
M45242,PG002
M45243,PG014
M45244,PG001
M45245,PG001
M45246,PG004
M45247,PG001
M45248,PG011
M45249,PG005
M45250,PG012
M45251,PG003
M45252,PG011
M45253,PG011
M45254,PG010
M45255,PG012
M45256,PG011
M45257,PG005
M45258,PG002
M45259,PG010
M45260,PG009
M45261,PG006
M45262,PG003
M45263,PG002
M45264,PG001
M45265,PG006
M45266,PG011
M45267,PG004
M45268,PG011
M45269,PG007
M45270,PG006
M45271,PG007
M45272,PG009
M45273,PG003
M45274,PG013
M45275,PG006
M45276,PG006
M45277,PG013
M45278,PG006
M45279,PG011
M45280,PG005
M45281,PG004
M45282,PG004
M45283,PG003
M45284,PG015
M45285,PG001
M45286,PG015
M45287,PG014
M45288,PG001
M45289,PG012
M45290,PG003
M45291,PG009
M45292,PG012
M45293,PG007
M45294,PG013
M45295,PG011
M45296,PG005
M45297,PG003
M45298,PG012
M45299,PG002
M45300,PG011
M45301,PG013
M45302,PG007
M45303,PG001
M45304,PG009
M45305,PG010
M45306,PG004
M45307,PG005
M45308,PG010
M45309,PG011
M45310,PG006
M45311,PG004
M45312,PG013
M45313,PG014
M45314,PG014
M45315,PG014
